DENOM_CIA,CNPJ_CIA,ano,lucro_liquido,ativo_total,ROA
ATACADÃO S.A.,75.315.333/0001-09,2016,1363000.0,28328000.0,4.811493928268851
AURA MINERALS INC.,07.857.093/0001-14,2016,,,
AUREN ENERGIA S.A.,28.594.234/0001-23,2016,,,
AZUL S.A.,09.305.994/0001-29,2016,-126314.0,8400409.0,-1.5036648810790045
BAHEMA EDUCAÇÃO S.A.,45.987.245/0001-92,2016,,,
BEMOBI MOBILE TECH S.A.,09.042.817/0001-05,2016,,,
BIOMM S.A.,04.752.991/0001-10,2016,-45608.0,237385.0,-19.212671398782568
BLAU FARMACÊUTICA S.A.,58.430.828/0001-60,2016,,,
BOA SAFRA SEMENTES S.A.,10.807.374/0001-77,2016,,,
BRADESPAR S.A.,03.847.461/0001-92,2016,629323.0,10277017.0,6.123595981207387
BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,07.628.528/0001-59,2016,10572.0,853529.0,1.238622237791569
BRASKEM S.A.,42.150.391/0001-70,2016,-729197.0,51821851.0,-1.4071226440753728
BRF S.A.,01.838.723/0001-27,2016,-367339.0,42944936.0,-0.8553720978883285
BRISANET PARTICIPAÇÕES S.A.,19.796.586/0001-70,2016,,,
BRQ SOLUCOES EM INFORMATICA S.A.,36.542.025/0001-64,2016,-4221.0,145793.0,-2.8952007298018425
C&A MODAS S.A.,45.242.914/0001-05,2016,,,
CAMIL ALIMENTOS S.A.,64.904.295/0001-03,2016,,,
CCR S.A.,02.846.056/0001-97,2016,1637447.0,24555847.0,6.6682570550305185
CENTRAIS ELET BRAS S.A. - ELETROBRAS,00.001.180/0001-26,2016,3513276.0,170499429.0,2.060579334843403
CENTRAIS ELET DE SANTA CATARINA S.A.,83.878.892/0001-55,2016,-9817.0,8628715.0,-0.1137712857592353
CENTRO DE IMAGEM DIAGNOSTICOS S.A.,42.771.949/0001-35,2016,28767.0,,
CENTRO DE IMAGEM DIAGNOSTICOS S.A.,42.771.949/0001-35,2016,28767.0,2166312.0,1.327925063425767
CIA BRASILEIRA DE DISTRIBUICAO,47.508.411/0001-56,2016,-1076000.0,45217000.0,-2.3796359776190372
CIA ENERGETICA DE MINAS GERAIS - CEMIG,17.155.730/0001-64,2016,334754.0,42035853.0,0.7963535318291269
CIA FERRO LIGAS DA BAHIA - FERBASA,15.141.799/0001-03,2016,70182.0,1657620.0,4.233901617982409
CIA FIACAO TECIDOS CEDRO CACHOEIRA,17.245.234/0001-00,2016,-142627.0,527224.0,-27.052448295221765
CIA PARANAENSE DE ENERGIA - COPEL,76.483.817/0001-20,2016,947790.0,30434209.0,3.1142258371163845
CIA SANEAMENTO BASICO EST SAO PAULO,43.776.517/0001-80,2016,,,
CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,17.281.106/0001-03,2016,434161.0,10947481.0,3.9658529665408873
CM HOSPITALAR S.A,12.420.164/0001-57,2016,,,
COGNA EDUCAÇÃO S.A.,02.800.026/0001-40,2016,1864635.0,17601065.0,10.59387599557186
COMPANHIA BRASILEIRA DE ALUMÍNIO,61.409.892/0001-73,2016,,,
CONSTRUTORA TENDA S.A.,71.476.527/0001-35,2016,47269.0,1862149.0,2.538411265693562
COSAN S.A.,50.746.577/0001-15,2016,1390087.0,27299829.0,5.0919256673732285
CPFL ENERGIA S.A.,02.429.144/0001-93,2016,879057.0,42170992.0,2.0845063355398423
CRUZEIRO DO SUL EDUCACIONAL S.A.,62.984.091/0001-02,2016,,,
CSN MINERAÇÃO S.A.,08.902.291/0001-15,2016,,,
CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.,06.981.381/0001-13,2016,,,
CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA,02.998.611/0001-04,2016,4949334.0,15066999.0,32.848837382945334
CURY CONSTRUTORA E INCORPORADORA S.A.,08.797.760/0001-83,2016,,,
CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.,10.760.260/0001-19,2016,197209.0,3328429.0,5.924987434011662
CYRELA BRAZIL REALTY S.A.EMPREEND E PART,73.178.600/0001-18,2016,244620.0,11879699.0,2.0591430809821025
D1000 VAREJO FARMA PARTICIPAÇÕES S.A.,12.108.897/0001-50,2016,,,
DESKTOP S.A.,08.170.849/0001-15,2016,,,
DEXCO S.A.,97.837.181/0001-47,2016,,,
DEXCO S.A.,97.837.181/0001-47,2016,,9340796.0,
DEXXOS PARTICIPAÇÕES S.A.,02.193.750/0001-52,2016,57957.0,726912.0,7.973042128895933
DIAGNOSTICOS DA AMERICA S.A.,61.486.650/0001-83,2016,95205.0,5124727.0,1.857757496155405
DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS,92.665.611/0001-77,2016,53059.0,820973.0,6.462940924975608
DIRECIONAL ENGENHARIA S.A.,16.614.075/0001-00,2016,-1397.0,4089767.0,-0.034158425162118033
DOTZ S.A.,18.174.270/0001-84,2016,,,
DURATEX S.A.,97.837.181/0001-47,2016,26229.0,,
DURATEX S.A.,97.837.181/0001-47,2016,26229.0,9340796.0,0.2808004799590956
ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.,04.149.454/0001-80,2016,-949134.0,6603407.0,-14.373398459310474
ELETROMIDIA S.A.,09.347.516/0001-81,2016,,,
EMBRAER S.A.,07.689.002/0001-89,2016,591811.0,38016671.0,1.556714421417909
EMPREENDIMENTOS PAGUE MENOS S.A.,06.626.253/0001-51,2016,,,
ENAUTA PARTICIPAÇÕES S.A.,11.669.021/0001-10,2016,152898.0,3563420.0,4.290765612810166
ENERGISA S.A.,00.864.214/0001-06,2016,195786.0,20022820.0,0.9778143138678768
ENEVA S.A,04.423.567/0001-21,2016,-111139.0,10360571.0,-1.072711146904934
ENGIE BRASIL ENERGIA S.A.,02.474.103/0001-19,2016,1548301.0,14419691.0,10.73740761851277
ENJOEI S.A.,16.922.038/0001-51,2016,,,
EQUATORIAL ENERGIA S.A.,03.220.438/0001-73,2016,873126.0,14219520.0,6.140333850931677
ETERNIT S.A. - EM RECUPERAÇÃO JUDICIAL,61.092.037/0001-81,2016,-37682.0,842448.0,-4.472917022771732
EUCATEX S.A. INDUSTRIA E COMERCIO,56.643.018/0001-66,2016,33578.0,2014448.0,1.6668586133769647
EVEN CONSTRUTORA E INCORPORADORA S.A.,43.470.988/0001-65,2016,39892.0,5018723.0,0.7948635539359314
EZ TEC EMPREEND. E PARTICIPACOES S.A.,08.312.229/0001-73,2016,232282.0,3516165.0,6.6061177447588495
FERTILIZANTES HERINGER S.A. - EM RECUPERAÇÃO JUDICIAL,22.266.175/0001-88,2016,,,
FLEURY S.A.,60.840.055/0001-31,2016,228749.0,3005820.0,7.610202873092867
FRAS-LE S.A.,88.610.126/0001-29,2016,64477.0,1202304.0,5.362786782710529
GAFISA S.A.,01.545.826/0001-07,2016,-1161725.0,5210089.0,-22.297603745348688
GERDAU S.A.,33.611.500/0001-19,2016,-2885929.0,54635141.0,-5.2821845925134525
GETNINJAS S.A.,14.127.813/0001-51,2016,,,
GOL LINHAS AEREAS INTELIGENTES S.A.,06.164.253/0001-87,2016,1102364.0,8404355.0,13.116580629923414
GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,09.229.201/0001-30,2016,,,
GRENDENE S.A.,89.850.341/0001-60,2016,633955.0,3253820.0,19.483407195235138
GRUPO CASAS BAHIA S.A.,33.041.260/0652-90,2016,,,
GRUPO CASAS BAHIA S.A.,33.041.260/0652-90,2016,,,
GRUPO CASAS BAHIA S.A.,33.041.260/0652-90,2016,,17527000.0,
GRUPO DE MODA SOMA S.A.,10.285.590/0001-08,2016,,,
GRUPO MATEUS S.A.,24.990.777/0001-09,2016,,,
GRUPO SBF S.A.,13.217.485/0001-11,2016,,,
GUARARAPES CONFECCOES S.A.,08.402.943/0001-52,2016,317551.0,7720762.0,4.112948955038376
HELBOR EMPREENDIMENTOS S.A.,49.263.189/0001-02,2016,-103207.0,5359180.0,-1.925798349747536
HIDROVIAS DO BRASIL S.A.,12.648.327/0001-53,2016,-88901.0,3680118.0,-2.415710583193256
HOSPITAL MATER DEI S.A.,16.676.520/0001-59,2016,,,
HYPERA S.A.,02.932.074/0001-91,2016,1174574.0,11485416.0,10.226656135049875
IGUA SANEAMENTO S.A.,08.159.965/0001-33,2016,-83854.0,1628572.0,-5.148928017919994
INDUSTRIAS ROMI S.A.,56.720.428/0001-63,2016,-39469.0,1084120.0,-3.6406486366822857
INDUSTRIAS ROMI S.A.,56.720.428/0001-63,2016,-39469.0,,
INFRACOMMERCE CXAAS S.A.,38.456.921/0001-36,2016,,,
INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.,17.314.329/0001-20,2016,-76430.0,1503408.0,-5.083782978406394
INVESTIMENTOS E PARTICIP. EM INFRA S.A. - INVEPAR,03.758.318/0001-24,2016,-222545.0,25581884.0,-0.8699320190803774
IOCHPE MAXION S.A.,61.156.113/0001-75,2016,89130.0,7057115.0,1.262980693952132
IRANI PAPEL E EMBALAGEM S.A.,92.791.243/0001-03,2016,-10782.0,1679951.0,-0.6418044335816937
JALLES MACHADO S.A.,02.635.522/0001-95,2016,,,
JBS S.A.,02.916.265/0001-60,2016,707498.0,102815763.0,0.6881221121706794
JHSF PARTICIPACOES S.A.,08.294.224/0001-65,2016,-250578.0,4750550.0,-5.274715559251034
JSL S.A.,52.548.435/0001-79,2016,-183174.0,8868383.0,-2.065472364014951
KEPLER WEBER S.A.,91.983.056/0001-69,2016,-22124.0,763805.0,-2.8965508212174575
KLABIN S.A.,89.637.490/0001-45,2016,2481946.0,29313729.0,8.466838183569207
KORA SAÚDE PARTICIPAÇÕES S.A.,13.270.520/0001-66,2016,,,
LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.,26.462.693/0001-28,2016,,,
LIFEMED INDUSTRIAL DE EQUIP. E ART. MEDICOS E HOSP. S.A,02.357.251/0001-53,2016,,,
LITEL PARTICIPACOES S.A.,00.743.065/0001-27,2016,2635713.0,28856033.0,9.13401020854114
LOCALIZA RENT A CAR S.A.,16.670.085/0001-55,2016,409315.0,7417255.0,5.518416179570475
LOCAWEB SERVIÇOS DE INTERNET S.A.,02.351.877/0001-52,2016,,,
LOG-IN LOGISTICA INTERMODAL S.A.,42.278.291/0001-24,2016,94064.0,1857719.0,5.063413788630035
LOJAS QUERO QUERO S.A.,96.418.264/0218-02,2016,,,
LOJAS RENNER S.A.,92.754.738/0001-62,2016,625058.0,6475212.0,9.653089350588058
LUPATECH S.A,89.463.822/0001-12,2016,,,
LUPATECH S.A,89.463.822/0001-12,2016,,642290.0,
LUPATECH S.A. - EM RECUPERAÇÃO JUDICIAL,89.463.822/0001-12,2016,7370.0,,
LUPATECH S.A. - EM RECUPERAÇÃO JUDICIAL,89.463.822/0001-12,2016,7370.0,642290.0,1.147456756293886
M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,07.206.816/0001-15,2016,784399.0,5681045.0,13.807301297560572
MAESTRO LOCADORA DE VEICULOS S.A.,08.795.211/0001-70,2016,,,
MAGAZINE LUIZA S.A.,47.960.950/0001-21,2016,86565.0,6100606.0,1.4189573953800656
MAHLE-METAL LEVE S.A.,60.476.884/0001-87,2016,4149.0,2354914.0,0.1761847778729924
MARCOPOLO S.A.,88.611.835/0001-29,2016,222546.0,4968269.0,4.479346830857991
MARFRIG GLOBAL FOODS S.A.,03.853.896/0001-40,2016,-632767.0,20258803.0,-3.123417508921924
MARISA LOJAS S.A.,61.189.288/0001-89,2016,-88006.0,2644049.0,-3.328455713188371
MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.,12.181.987/0001-77,2016,,,
METALFRIO SOLUTIONS S.A.,04.821.041/0001-08,2016,30548.0,1098571.0,2.7807032954629243
METALURGICA GERDAU S.A.,92.690.783/0001-09,2016,-3165249.0,54758969.0,-5.780329794010548
MINERVA S.A.,67.620.377/0001-14,2016,195035.0,8959148.0,2.1769369140904917
MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,07.882.930/0001-65,2016,,,
MOBLY S.A.,31.553.627/0001-01,2016,,,
MOURA DUBEUX ENGENHARIA S/A,12.049.631/0001-84,2016,-119526.0,2291264.0,-5.216596603446831
MOVIDA PARTICIPACOES SA,21.314.559/0001-66,2016,39697.0,2789713.0,1.4229779192339858
MPM CORPÓREOS S.A.,26.659.061/0001-59,2016,,,
MRV ENGENHARIA E PARTICIPACOES S.A.,08.343.492/0001-20,2016,574404.0,12327013.0,4.659717646115892
MULTILASER INDUSTRIAL S.A.,59.717.553/0001-02,2016,,,
MÉLIUZ S.A.,14.110.585/0001-07,2016,,,
NATURA &CO HOLDING S.A.,32.785.497/0001-97,2016,,,
NEOENERGIA S.A.,01.083.200/0001-18,2016,354303.0,27967404.0,1.2668426429567792
NEOGRID PARTICIPAÇÕES S.A.,10.139.870/0001-08,2016,,,
NUTRIPLANT INDUSTRIA E COMERCIO S.A.,51.128.999/0001-90,2016,-14718.0,73129.0,-20.12607857347974
OCEANPACT SERVIÇOS MARITIMOS S.A.,09.114.805/0001-30,2016,,,
ODONTOPREV S.A.,58.119.199/0001-51,2016,216050.0,1358010.0,15.90930847342803
OI S.A. - EM RECUPERAÇÃO JUDICIAL,76.535.764/0001-43,2016,-7121116.0,82171198.0,-8.666194692695122
PADTEC HOLDING S.A.,02.365.069/0001-44,2016,119079.0,95034.0,125.30147105246543
PARANAPANEMA S.A.,60.398.369/0004-79,2016,-373168.0,3544412.0,-10.528347156030392
PARANAPANEMA S.A.,60.398.369/0004-79,2016,-373168.0,,
PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL,60.398.369/0004-79,2016,,3544412.0,
PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL,60.398.369/0004-79,2016,,,
PBG S/A,83.475.913/0001-91,2016,2142.0,1237360.0,0.17311049330833386
PDG REALTY S.A. EMPREEND E PARTICIPACOES,02.950.811/0001-89,2016,,,
PDG REALTY S.A. EMPREEND E PARTICIPACOES,02.950.811/0001-89,2016,,4651014.0,
PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL,02.950.811/0001-89,2016,-5430942.0,,
PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL,02.950.811/0001-89,2016,-5430942.0,4651014.0,-116.76898843994019
PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.,18.328.118/0001-09,2016,,,
PETRO RIO S.A.,10.629.105/0001-68,2016,241622.0,1082369.0,22.32344052721392
PETRO RIO S.A.,10.629.105/0001-68,2016,241622.0,,
PETROBRAS DISTRIBUIDORA S/A,34.274.233/0001-02,2016,-315000.0,31398000.0,-1.003248614561437
PETROBRAS DISTRIBUIDORA S/A,34.274.233/0001-02,2016,-315000.0,,
PETROLEO BRASILEIRO S.A. PETROBRAS,33.000.167/0001-01,2016,-13045000.0,804945000.0,-1.6206076191541037
PETRORECÔNCAVO S.A.,03.342.704/0001-30,2016,,,
PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.,24.230.275/0001-80,2016,,,
POMIFRUTAS S/A,86.550.951/0001-50,2016,-18368.0,92735.0,-19.806976869574594
POMIFRUTAS S/A,86.550.951/0001-50,2016,-18368.0,,
POMIFRUTAS S/A EM RECUPERACAO JUDICIAL,86.550.951/0001-50,2016,,92735.0,
POMIFRUTAS S/A EM RECUPERACAO JUDICIAL,86.550.951/0001-50,2016,,,
POSITIVO TECNOLOGIA S.A.,81.243.735/0001-48,2016,8838.0,1822893.0,0.4848337230983936
PRINER SERVIÇOS INDUSTRIAIS S.A.,18.593.815/0001-97,2016,6269.0,121565.0,5.156911940114342
PRIO S.A.,10.629.105/0001-68,2016,,1082369.0,
PRIO S.A.,10.629.105/0001-68,2016,,,
PRODUTORES ENERGET.DE MANSO S.A.- PROMAN,02.291.077/0001-93,2016,,,
PROFARMA DISTRIB PROD FARMACEUTICOS S.A.,45.453.214/0001-51,2016,-48963.0,2712233.0,-1.8052652556030402
QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.,11.992.680/0001-93,2016,420577.0,3589787.0,11.715931892337903
QUALITY SOFTWARE S.A.,35.791.391/0001-94,2016,3765314.0,56272846.0,6.69117392783013
RAIA DROGASIL S.A.,61.585.865/0001-51,2016,451252.0,5659303.0,7.973632088615859
RANDON S.A. IMPLEMENTOS E PARTICIPACOES,89.086.144/0001-16,2016,-11366.0,4868291.0,-0.23347002058833377
RAÍZEN S.A.,33.453.598/0001-23,2016,,,
RENOVA ENERGIA S.A. - EM RECUPERAÇÃO JUDICIAL,08.534.605/0001-74,2016,-1101472.0,5901136.0,-18.665423064304907
RESTOQUE COMÉRCIO E CONFECÇÕES DE ROUPAS S.A.,49.669.856/0001-43,2016,-61642.0,3179649.0,-1.9386416551009245
RESTOQUE COMÉRCIO E CONFECÇÕES DE ROUPAS S.A.,49.669.856/0001-43,2016,-61642.0,,
RNI NEGÓCIOS IMOBILIÁRIOS S.A.,67.010.660/0001-24,2016,-75271.0,1578022.0,-4.769958847215058
ROMI S.A.,56.720.428/0001-63,2016,,1084120.0,
ROMI S.A.,56.720.428/0001-63,2016,,,
ROSSI RESIDENCIAL S.A.,61.065.751/0001-80,2016,-528492.0,4817364.0,-10.97056398478504
ROSSI RESIDENCIAL S.A.,61.065.751/0001-80,2016,-528492.0,,
ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL,61.065.751/0001-80,2016,,4817364.0,
ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL,61.065.751/0001-80,2016,,,
RUMO MALHA NORTE S.A.,24.962.466/0001-36,2016,,,
RUMO S.A.,02.387.241/0001-60,2016,-1052572.0,23031314.0,-4.5701778022738955
SAFIRA HOLDING S.A.,13.522.948/0001-59,2016,,,
SANTOS BRASIL PARTICIPACOES S.A.,02.762.121/0001-04,2016,-19910.0,1893843.0,-1.0513015070415024
SAO MARTINHO S.A.,51.466.860/0001-56,2016,194331.0,7385261.0,2.631335575005406
SENDAS DISTRIBUIDORA S.A.,06.057.223/0001-71,2016,,,
SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,01.599.101/0001-93,2016,,,
SER EDUCACIONAL S.A.,04.986.320/0001-13,2016,230448.0,2018564.0,11.416432671939061
SLC AGRICOLA S.A.,89.096.457/0001-55,2016,15641.0,5453376.0,0.28681315940804375
SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,07.594.978/0001-78,2016,-21577.0,1154237.0,-1.8693734475675274
SPRINGS GLOBAL PARTICIPACOES S.A.,07.718.269/0001-57,2016,-6341.0,2629673.0,-0.24113264272782206
SUZANO S.A.,16.404.287/0001-55,2016,1691998.0,29399313.0,5.755229722544877
T4F ENTRETENIMENTO S.A.,02.860.694/0001-62,2016,26025.0,538390.0,4.833856498077601
TAURUS ARMAS S.A.,92.781.335/0001-02,2016,-103027.0,893057.0,-11.5364416828937
TC S.A.,26.345.998/0001-50,2016,,,
TECHNOS S.A.,09.295.063/0001-97,2016,-1936.0,742508.0,-0.26073793144316293
TECNISA S.A.,08.065.557/0001-12,2016,-456443.0,3128240.0,-14.591048001432117
TEGMA GESTAO LOGISTICA S.A.,02.351.144/0001-18,2016,13826.0,828122.0,1.6695607652012625
TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.,40.337.136/0001-06,2016,,,
TIM S.A.,02.421.421/0001-11,2016,,,
TOTVS S.A.,53.113.791/0001-22,2016,152269.0,2443912.0,6.23054348929094
TPI - TRIUNFO PARTICIP. E INVEST. S.A.,03.014.553/0001-91,2016,-334651.0,4974355.0,-6.727525478177573
TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,07.859.971/0001-30,2016,862066.0,8410617.0,10.249735542588612
TRISUL S.A.,08.811.643/0001-27,2016,2866.0,871065.0,0.32902251841137
TRÊS TENTOS AGROINDUSTRIAL S/A,94.813.102/0001-70,2016,,,
ULTRAPAR PARTICIPACOES S.A.,33.256.439/0001-39,2016,1570618.0,24159670.0,6.500991114530952
UNICASA INDÚSTRIA DE MÓVEIS S.A.,90.441.460/0001-48,2016,-24264.0,233720.0,-10.381653260311484
UNIFIQUE TELECOMUNICAÇÕES S.A.,02.255.187/0001-08,2016,,,
USINAS SID DE MINAS GERAIS S.A.-USIMINAS,60.894.730/0001-05,2016,-576843.0,26254745.0,-2.1970999908778395
VALE S.A.,33.592.510/0001-54,2016,13296496.0,322696154.0,4.120438324158025
VALID SOLUÇÕES S.A.,33.113.309/0001-47,2016,88395.0,2074697.0,4.260622153500005
"VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.",23.373.000/0001-32,2016,,,
VESTE S.A. ESTILO,49.669.856/0001-43,2016,,3179649.0,
VESTE S.A. ESTILO,49.669.856/0001-43,2016,,,
VIA S.A.,33.041.260/0652-90,2016,,,
VIA S.A.,33.041.260/0652-90,2016,,,
VIA S.A.,33.041.260/0652-90,2016,,17527000.0,
VIA VAREJO S.A.,33.041.260/0652-90,2016,-95000.0,,
VIA VAREJO S.A.,33.041.260/0652-90,2016,-95000.0,,
VIA VAREJO S.A.,33.041.260/0652-90,2016,-95000.0,17527000.0,-0.542020882067667
VIBRA ENERGIA S/A,34.274.233/0001-02,2016,,31398000.0,
VIBRA ENERGIA S/A,34.274.233/0001-02,2016,,,
VITTIA S.A.,45.365.558/0001-09,2016,,,
VIVARA PARTICIPAÇÕES S.A.,33.839.910/0001-11,2016,,,
VIVER INCORP. E CONSTRUTORA S.A. - EM RECUPERAÇÃO JUDICIAL,67.571.414/0001-41,2016,-348597.0,984399.0,-35.41216518911539
VIVER INCORP. E CONSTRUTORA S.A. - EM RECUPERAÇÃO JUDICIAL,67.571.414/0001-41,2016,-348597.0,,
VIVER INCORPORADORA E CONSTRUTORA S.A.,67.571.414/0001-41,2016,,984399.0,
VIVER INCORPORADORA E CONSTRUTORA S.A.,67.571.414/0001-41,2016,,,
VULCABRAS S.A.,50.926.955/0001-42,2016,35695.0,1078668.0,3.309173907077989
WEG S.A.,84.429.695/0001-11,2016,1127832.0,13509331.0,8.34854072344515
WILSON SONS S.A.,33.130.691/0001-05,2016,,,
YDUQS PARTICIPACOES S.A.,08.807.432/0001-10,2016,368102.0,4141152.0,8.888879229740903
3R PETROLEUM ÓLEO E GÁS S.A.,12.091.809/0001-55,2017,,,
AES BRASIL ENERGIA S.A.,37.663.076/0001-07,2017,,,
AGROGALAXY PARTICIPAÇÕES S.A.,21.240.146/0001-84,2017,,,
ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.,42.771.949/0001-35,2017,,,
ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.,42.771.949/0001-35,2017,,2284985.0,
ALLIED TECNOLOGIA S.A.,20.247.322/0001-47,2017,,,
"ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.",60.537.263/0001-66,2017,,,
ALPARGATAS S.A.,61.079.117/0001-05,2017,350562.0,3853454.0,9.097344875532444
ALPHAVILLE S.A.,16.811.931/0001-00,2017,,,
ALUPAR INVESTIMENTO S/A,08.364.948/0001-38,2017,705725.0,11463372.0,6.156347364457858
AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,12.648.266/0001-24,2017,,,
ANIMA HOLDING S.A.,09.288.252/0001-32,2017,85152.0,1338152.0,6.363402662776725
AREZZO INDÚSTRIA E COMÉRCIO S.A.,16.590.234/0001-76,2017,154470.0,1049899.0,14.712843806880471
"ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.",00.242.184/0001-04,2017,,,
ATACADÃO S.A.,75.315.333/0001-09,2017,1713000.0,33878000.0,5.056378770883759
AURA MINERALS INC.,07.857.093/0001-14,2017,,,
AUREN ENERGIA S.A.,28.594.234/0001-23,2017,,,
AZUL S.A.,09.305.994/0001-29,2017,529039.0,10316616.0,5.128028415519197
BAHEMA EDUCAÇÃO S.A.,45.987.245/0001-92,2017,-4021.0,94081.0,-4.273976679669646
BEMOBI MOBILE TECH S.A.,09.042.817/0001-05,2017,,,
BIOMM S.A.,04.752.991/0001-10,2017,-38128.0,262387.0,-14.53120771989466
BLAU FARMACÊUTICA S.A.,58.430.828/0001-60,2017,103128.0,366081.0,28.1708146557729
BOA SAFRA SEMENTES S.A.,10.807.374/0001-77,2017,,,
BRADESPAR S.A.,03.847.461/0001-92,2017,2328375.0,11322515.0,20.56411495149267
BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,07.628.528/0001-59,2017,27310.0,883293.0,3.091839287756158
BRASKEM S.A.,42.150.391/0001-70,2017,4133321.0,53341550.0,7.748783078107029
BRF S.A.,01.838.723/0001-27,2017,-1098854.0,45228481.0,-2.4295620275197836
BRISANET PARTICIPAÇÕES S.A.,19.796.586/0001-70,2017,,,
BRQ SOLUCOES EM INFORMATICA S.A.,36.542.025/0001-64,2017,2088.0,145330.0,1.4367302002339504
C&A MODAS S.A.,45.242.914/0001-05,2017,,,
CAMIL ALIMENTOS S.A.,64.904.295/0001-03,2017,201531.0,3830638.0,5.26102962483012
CCR S.A.,02.846.056/0001-97,2017,1782918.0,30612208.0,5.824205820109415
CENTRAIS ELET BRAS S.A. - ELETROBRAS,00.001.180/0001-26,2017,-1725691.0,172975359.0,-0.9976513475540756
CENTRAIS ELET DE SANTA CATARINA S.A.,83.878.892/0001-55,2017,66485.0,9060252.0,0.7338096114765903
CENTRO DE IMAGEM DIAGNOSTICOS S.A.,42.771.949/0001-35,2017,14640.0,,
CENTRO DE IMAGEM DIAGNOSTICOS S.A.,42.771.949/0001-35,2017,14640.0,2284985.0,0.6407044247555236
CIA BRASILEIRA DE DISTRIBUICAO,47.508.411/0001-56,2017,865000.0,47928000.0,1.804790519112001
CIA ENERGETICA DE MINAS GERAIS - CEMIG,17.155.730/0001-64,2017,1001596.0,42239589.0,2.3712257238109014
CIA FERRO LIGAS DA BAHIA - FERBASA,15.141.799/0001-03,2017,270262.0,1856461.0,14.557914224968908
CIA FIACAO TECIDOS CEDRO CACHOEIRA,17.245.234/0001-00,2017,86222.0,575442.0,14.983612596925495
CIA PARANAENSE DE ENERGIA - COPEL,76.483.817/0001-20,2017,1118255.0,33162377.0,3.372059246537122
CIA SANEAMENTO BASICO EST SAO PAULO,43.776.517/0001-80,2017,,,
CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,17.281.106/0001-03,2017,560438.0,10809992.0,5.184444169801421
CM HOSPITALAR S.A,12.420.164/0001-57,2017,,,
COGNA EDUCAÇÃO S.A.,02.800.026/0001-40,2017,1882316.0,18667762.0,10.08324404392985
COMPANHIA BRASILEIRA DE ALUMÍNIO,61.409.892/0001-73,2017,,,
CONSTRUTORA TENDA S.A.,71.476.527/0001-35,2017,104636.0,2135178.0,4.900575034025266
COSAN S.A.,50.746.577/0001-15,2017,1510530.0,28539273.0,5.292811768540846
CPFL ENERGIA S.A.,02.429.144/0001-93,2017,1243042.0,41282912.0,3.0110327488526005
CRUZEIRO DO SUL EDUCACIONAL S.A.,62.984.091/0001-02,2017,,,
CSN MINERAÇÃO S.A.,08.902.291/0001-15,2017,,,
CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.,06.981.381/0001-13,2017,,,
CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA,02.998.611/0001-04,2017,1385460.0,17252173.0,8.030640545976441
CURY CONSTRUTORA E INCORPORADORA S.A.,08.797.760/0001-83,2017,,,
CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.,10.760.260/0001-19,2017,237432.0,4778368.0,4.968893145107284
CYRELA BRAZIL REALTY S.A.EMPREEND E PART,73.178.600/0001-18,2017,-10539.0,10401541.0,-0.10132152533937039
