DENOM_CIA,CNPJ_CIA,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
MAHLE-METAL LEVE S.A.,60.476.884/0001-87,2347729.0,2427735.0,2545829.0,2477941.0,2354914.0,2226144.0,2316131.0,2327651.0,2796583.0,2941040.0,3132653.0
MARCOPOLO S.A.,88.611.835/0001-29,3512075.0,4117840.0,4438565.0,5038863.0,4968269.0,4732252.0,5147704.0,5193678.0,5860911.0,6654524.0,7395350.0
MARFRIG GLOBAL FOODS S.A.,03.853.896/0001-40,25589454.0,17827564.0,20185908.0,20915949.0,20258803.0,21301799.0,26504272.0,31572021.0,39507441.0,48003258.0,136104323.0
MARISA LOJAS S.A.,61.189.288/0001-89,2440691.0,2576323.0,2968588.0,2832135.0,2644049.0,2832732.0,3162102.0,4020068.0,3367654.0,3423185.0,3104952.0
MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.,12.181.987/0001-77,,,,,,,,1224420.0,1790464.0,1951410.0,2301121.0
METALFRIO SOLUTIONS S.A.,04.821.041/0001-08,980021.0,1210307.0,1136694.0,1205377.0,1098571.0,1278901.0,1388819.0,1627345.0,1719772.0,1970587.0,1674053.0
METALURGICA GERDAU S.A.,92.690.783/0001-09,53370116.0,58503964.0,63253424.0,70218773.0,54758969.0,50351780.0,51344416.0,54048736.0,64764475.0,74612666.0,74769525.0
MINERVA S.A.,67.620.377/0001-14,4367073.0,4978136.0,7224461.0,8312048.0,8959148.0,11905325.0,12824421.0,13233737.0,16923251.0,20069462.0,21400128.0
MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,07.882.930/0001-65,,,,,,,271282.0,396035.0,1321191.0,1585090.0,2061151.0
MOBLY S.A.,31.553.627/0001-01,,,,,,,,213683.0,310182.0,999039.0,906980.0
MOURA DUBEUX ENGENHARIA S/A,12.049.631/0001-84,2183485.0,2218410.0,2399795.0,2563850.0,2291264.0,2191801.0,1835807.0,2242401.0,2077260.0,2693527.0,2819254.0
MOVIDA PARTICIPACOES SA,21.314.559/0001-66,,,1373003.0,2618609.0,2789713.0,4006470.0,5192301.0,7242817.0,8502627.0,21715853.0,26248880.0
MPM CORPÓREOS S.A.,26.659.061/0001-59,,,,,,,,1125252.0,1460045.0,2215889.0,2328604.0
MRV ENGENHARIA E PARTICIPACOES S.A.,08.343.492/0001-20,11108742.0,10198449.0,10817175.0,11392309.0,12327013.0,14558500.0,13636891.0,14686323.0,18062015.0,20321428.0,22601329.0
MULTILASER INDUSTRIAL S.A.,59.717.553/0001-02,,,,,,1673029.0,,,4687365.0,6679387.0,6877963.0
MÉLIUZ S.A.,14.110.585/0001-07,,,,,,,,,377202.0,902829.0,1357951.0
NATURA &CO HOLDING S.A.,32.785.497/0001-97,,,,,,,,21184512.0,60917597.0,60448490.0,54685390.0
NEOENERGIA S.A.,01.083.200/0001-18,23354367.0,20459145.0,22657862.0,27371492.0,27967404.0,42145769.0,46564478.0,54214782.0,66297000.0,85800000.0,92318000.0
NEOGRID PARTICIPAÇÕES S.A.,10.139.870/0001-08,,,,,,,,333782.0,660933.0,769767.0,708044.0
NUTRIPLANT INDUSTRIA E COMERCIO S.A.,51.128.999/0001-90,102710.0,100167.0,95778.0,79924.0,73129.0,69662.0,71388.0,58409.0,66946.0,81365.0,96648.0
OCEANPACT SERVIÇOS MARITIMOS S.A.,09.114.805/0001-30,,,,,,,,695017.0,1123531.0,2485140.0,2274211.0
ODONTOPREV S.A.,58.119.199/0001-51,998701.0,1073885.0,1102673.0,1195650.0,1358010.0,1389568.0,1647584.0,1768742.0,1921049.0,1933841.0,2019853.0
OI S.A. - EM RECUPERAÇÃO JUDICIAL,76.535.764/0001-43,69076894.0,70096071.0,102789122.0,97014806.0,82171198.0,68639036.0,65437797.0,71891822.0,73839787.0,77950476.0,29616098.0
PADTEC HOLDING S.A.,02.365.069/0001-44,866602.0,892891.0,731419.0,342002.0,95034.0,55247.0,64151.0,63671.0,376604.0,429991.0,496619.0
PARANAPANEMA S.A.,60.398.369/0004-79,4186697.0,4434969.0,4964224.0,5306234.0,3544412.0,4211491.0,,,,,
PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL,60.398.369/0004-79,,,,,,,4623494.0,3870086.0,4031714.0,3066448.0,1988597.0
PBG S/A,83.475.913/0001-91,695321.0,904908.0,1132348.0,1351893.0,1237360.0,1252008.0,1622155.0,1836292.0,2034288.0,2157347.0,2479770.0
PDG REALTY S.A. EMPREEND E PARTICIPACOES,02.950.811/0001-89,,,,,,,2475628.0,1934884.0,1730597.0,1275373.0,1174676.0
PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL,02.950.811/0001-89,16034172.0,16798855.0,15924225.0,10958045.0,4651014.0,2968868.0,,,,,
PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.,18.328.118/0001-09,,,,,,,,,,3447347.0,3647129.0
PETRO RIO S.A.,10.629.105/0001-68,4256468.0,1805279.0,1061138.0,1177037.0,1082369.0,1251764.0,1537063.0,,,,
PETROBRAS DISTRIBUIDORA S/A,34.274.233/0001-02,,,,,31398000.0,,,,,,
PETROLEO BRASILEIRO S.A. PETROBRAS,33.000.167/0001-01,677716287.0,752966638.0,793375000.0,900135000.0,804945000.0,831515000.0,860473000.0,926011000.0,987419000.0,972951000.0,976709000.0
PETRORECÔNCAVO S.A.,03.342.704/0001-30,,,,,,,,,2080173.0,4715393.0,6585094.0
PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.,24.230.275/0001-80,,,,,,,,,961345.0,1268517.0,1621634.0
POMIFRUTAS S/A,86.550.951/0001-50,156691.0,135299.0,125920.0,110110.0,92735.0,,,,,,
POMIFRUTAS S/A EM RECUPERACAO JUDICIAL,86.550.951/0001-50,,,,,,64655.0,36137.0,32632.0,33684.0,32018.0,32466.0
POSITIVO TECNOLOGIA S.A.,81.243.735/0001-48,1815432.0,1879734.0,1759796.0,1919040.0,1822893.0,1733859.0,1789529.0,1945403.0,2824635.0,3754136.0,4199825.0
PRINER SERVIÇOS INDUSTRIAIS S.A.,18.593.815/0001-97,,,,,121565.0,182406.0,207986.0,239541.0,336630.0,374377.0,619939.0
PRIO S.A.,10.629.105/0001-68,,,,,,,,5489751.0,6792833.0,12221416.0,20302520.0
PRODUTORES ENERGET.DE MANSO S.A.- PROMAN,02.291.077/0001-93,,,,,,,,,,16735.0,16729.0
PROFARMA DISTRIB PROD FARMACEUTICOS S.A.,45.453.214/0001-51,1430602.0,1778666.0,1828215.0,2282159.0,2712233.0,2619492.0,2890224.0,3183388.0,3761067.0,4032894.0,4364933.0
QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.,11.992.680/0001-93,3095251.0,3242027.0,3785214.0,3434432.0,3589787.0,3531358.0,3549313.0,3380063.0,4406978.0,4403581.0,4512028.0
QUALITY SOFTWARE S.A.,35.791.391/0001-94,,,,42504097.0,56272846.0,90998612.0,99272904.0,108262614.0,114608251.0,119799761.0,219374312.0
RAIA DROGASIL S.A.,61.585.865/0001-51,3340186.0,3614093.0,,4699201.0,5659303.0,6464249.0,7352005.0,12248255.0,13828088.0,14775506.0,17185306.0
RANDON S.A. IMPLEMENTOS E PARTICIPACOES,89.086.144/0001-16,4321295.0,4906918.0,4873531.0,5183866.0,4868291.0,4970681.0,5838143.0,6328114.0,8980458.0,10719787.0,12882347.0
RAÍZEN S.A.,33.453.598/0001-23,,,,,,,,,29179467.0,31392153.0,100344344.0
RENOVA ENERGIA S.A. - EM RECUPERAÇÃO JUDICIAL,08.534.605/0001-74,2678039.0,3672179.0,5542242.0,6023461.0,5901136.0,2929337.0,2628385.0,2290042.0,2296932.0,2280703.0,2814419.0
RESTOQUE COMÉRCIO E CONFECÇÕES DE ROUPAS S.A.,49.669.856/0001-43,,,3381678.0,3178126.0,3179649.0,3690947.0,3708429.0,,,,
RNI NEGÓCIOS IMOBILIÁRIOS S.A.,67.010.660/0001-24,1743154.0,2156964.0,1975190.0,1705574.0,1578022.0,1160096.0,1191637.0,1446538.0,1579829.0,1936890.0,2211773.0
ROMI S.A.,56.720.428/0001-63,,,,,,,1242087.0,1367241.0,1746708.0,1954520.0,2244933.0
ROSSI RESIDENCIAL S.A.,61.065.751/0001-80,8231963.0,7592893.0,6791026.0,5260789.0,4817364.0,3840053.0,,,,,
ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL,61.065.751/0001-80,,,,,,,2542246.0,2026107.0,1632496.0,1266760.0,673696.0
RUMO MALHA NORTE S.A.,24.962.466/0001-36,4479219.0,,,,,,,,,,
RUMO S.A.,02.387.241/0001-60,17652417.0,18881716.0,15714173.0,15116936.0,23031314.0,26229516.0,27134113.0,32832664.0,45908371.0,48174554.0,45951745.0
SAFIRA HOLDING S.A.,13.522.948/0001-59,,,,,,,,,,304841.0,583433.0
SANTOS BRASIL PARTICIPACOES S.A.,02.762.121/0001-04,2187002.0,2206630.0,2162126.0,2018451.0,1893843.0,2764690.0,2858331.0,3196122.0,4229264.0,4752317.0,4348678.0
SAO MARTINHO S.A.,51.466.860/0001-56,4787167.0,5633110.0,5038396.0,7168924.0,7385261.0,8691883.0,9114712.0,9748722.0,12113526.0,12417856.0,17359145.0
SENDAS DISTRIBUIDORA S.A.,06.057.223/0001-71,,,,,,,,35905000.0,18821000.0,,
SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,01.599.101/0001-93,,,,,,,,612994.0,1375878.0,1982172.0,1982851.0
SER EDUCACIONAL S.A.,04.986.320/0001-13,379291.0,803365.0,1249163.0,1848588.0,2018564.0,2507874.0,2429560.0,2559156.0,3091485.0,3092589.0,3392077.0
SLC AGRICOLA S.A.,89.096.457/0001-55,3715631.0,4261078.0,4498634.0,5309633.0,5453376.0,5293685.0,5755537.0,6958129.0,8589691.0,12866343.0,14868389.0
SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,07.594.978/0001-78,,,,,1154237.0,1945327.0,3848902.0,7414017.0,8492495.0,11654472.0,12049550.0
SPRINGS GLOBAL PARTICIPACOES S.A.,07.718.269/0001-57,2467974.0,2442998.0,2468571.0,2598336.0,2629673.0,2721418.0,3224044.0,3294865.0,3164780.0,3196192.0,2695117.0
SUZANO S.A.,16.404.287/0001-55,25353437.0,27149343.0,28119456.0,28259985.0,29399313.0,28522982.0,53932644.0,97908225.0,101800748.0,118975152.0,133197968.0
T4F ENTRETENIMENTO S.A.,02.860.694/0001-62,619755.0,678850.0,480382.0,836384.0,538390.0,697484.0,681871.0,623274.0,529249.0,541294.0,513195.0
TAURUS ARMAS S.A.,92.781.335/0001-02,1114304.0,1184094.0,979763.0,1022340.0,893057.0,768958.0,921156.0,1066440.0,1460650.0,2093620.0,2276173.0
TC S.A.,26.345.998/0001-50,,,,,,,,,,646582.0,1192397.0
TECHNOS S.A.,09.295.063/0001-97,505254.0,831946.0,796705.0,776169.0,742508.0,714867.0,792471.0,676091.0,598815.0,642730.0,642766.0
TECNISA S.A.,08.065.557/0001-12,4167991.0,4690095.0,4798379.0,3712812.0,3128240.0,2319137.0,1936500.0,1718538.0,1743807.0,1556408.0,1607828.0
TEGMA GESTAO LOGISTICA S.A.,02.351.144/0001-18,1095528.0,1200483.0,1054376.0,909304.0,828122.0,837851.0,809433.0,985421.0,1026932.0,1044778.0,1111080.0
TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.,40.337.136/0001-06,,,,,,,,,,1008081.0,974760.0
TIM S.A.,02.421.421/0001-11,,,,,,,,,41654417.0,,56408367.0
TOTVS S.A.,53.113.791/0001-22,1420621.0,1848780.0,2143866.0,2662075.0,2443912.0,2493625.0,2391277.0,3535927.0,5146406.0,9945025.0,10616193.0
TPI - TRIUNFO PARTICIP. E INVEST. S.A.,03.014.553/0001-91,5117924.0,4939438.0,5494972.0,5468390.0,4974355.0,4589036.0,3921004.0,3746906.0,3366078.0,3158604.0,2952556.0
TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,07.859.971/0001-30,9636364.0,9154079.0,8658788.0,8862458.0,8410617.0,8054820.0,8616294.0,11229976.0,14105419.0,15895635.0,17309081.0
TRISUL S.A.,08.811.643/0001-27,1467385.0,1238526.0,1102593.0,959648.0,871065.0,939490.0,1087083.0,1798507.0,2176901.0,2340065.0,2575050.0
TRÊS TENTOS AGROINDUSTRIAL S/A,94.813.102/0001-70,,,,,,,,,,,6081989.0
ULTRAPAR PARTICIPACOES S.A.,33.256.439/0001-39,15299925.0,16378545.0,19480382.0,20966049.0,24159670.0,28340322.0,30499395.0,31195472.0,36250162.0,39010357.0,36441003.0
UNICASA INDÚSTRIA DE MÓVEIS S.A.,90.441.460/0001-48,,256886.0,269982.0,267816.0,233720.0,216363.0,216982.0,228253.0,205188.0,288027.0,279263.0
UNIFIQUE TELECOMUNICAÇÕES S.A.,02.255.187/0001-08,,,,,,,,,455839.0,1617617.0,1919412.0
USINAS SID DE MINAS GERAIS S.A.-USIMINAS,60.894.730/0001-05,32774219.0,31357994.0,30484062.0,27758332.0,26254745.0,25984477.0,26523851.0,26337032.0,29952137.0,39481569.0,40000451.0
VALE S.A.,33.592.510/0001-54,266921654.0,291880311.0,309415532.0,345549435.0,322696154.0,328096703.0,341714838.0,369670328.0,478129515.0,499128000.0,453387000.0
VALID SOLUÇÕES S.A.,33.113.309/0001-47,1108581.0,1172956.0,1296214.0,2156239.0,2074697.0,2059765.0,2247239.0,2518442.0,2869132.0,3097783.0,2663351.0
"VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.",23.373.000/0001-32,,,,,,,2023432.0,3053849.0,4225479.0,10185525.0,16675416.0
VESTE S.A. ESTILO,49.669.856/0001-43,,,,,,,,4284088.0,2155276.0,1521465.0,1591681.0
VIA S.A.,33.041.260/0652-90,,,,,,19931000.0,21056000.0,,,,
VIA VAREJO S.A.,33.041.260/0652-90,12082472.0,13457823.0,16004000.0,16288000.0,17527000.0,,,,,,
VIBRA ENERGIA S/A,34.274.233/0001-02,,,,,,23762000.0,25345000.0,25866000.0,28327000.0,33884000.0,41110000.0
VITTIA S.A.,45.365.558/0001-09,,,,,,,,459692.0,620754.0,845779.0,958471.0
VIVARA PARTICIPAÇÕES S.A.,33.839.910/0001-11,,,,,,,,1879528915.0,2140696717.0,2563868834.0,2932172811.0
VIVER INCORP. E CONSTRUTORA S.A. - EM RECUPERAÇÃO JUDICIAL,67.571.414/0001-41,2575218.0,1976902.0,1531576.0,1307012.0,984399.0,821007.0,,,,,
VIVER INCORPORADORA E CONSTRUTORA S.A.,67.571.414/0001-41,,,,,,,647844.0,512942.0,323481.0,328603.0,366771.0
VULCABRAS S.A.,50.926.955/0001-42,1375440.0,1267560.0,1271514.0,1237154.0,1078668.0,1120485.0,1326773.0,1355158.0,1679254.0,1995237.0,2520756.0
WEG S.A.,84.429.695/0001-11,8873550.0,10141293.0,11782630.0,14261541.0,13509331.0,13985987.0,15399850.0,15687641.0,19927896.0,23932787.0,28134660.0
WILSON SONS S.A.,33.130.691/0001-05,,,,,,,,,5068504.0,5724443.0,5731104.0
YDUQS PARTICIPACOES S.A.,08.807.432/0001-10,1239810.0,2138651.0,3514186.0,4360083.0,4141152.0,4021095.0,4102463.0,5512492.0,9265266.0,9897795.0,9049207.0
3R PETROLEUM ÓLEO E GÁS S.A.,12.091.809/0001-55,,,,,,,,16369.0,98019.0,408269.0,886878.0
AES BRASIL ENERGIA S.A.,37.663.076/0001-07,,,,,,,,,,288262.0,905946.0
AGROGALAXY PARTICIPAÇÕES S.A.,21.240.146/0001-84,,,,,,,,163791.0,328344.0,901941.0,1451479.0
ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.,42.771.949/0001-35,,,,,,,,284816.0,165322.0,356042.0,325748.0
ALLIED TECNOLOGIA S.A.,20.247.322/0001-47,,,,,,,,585654.0,738279.0,807823.0,772592.0
"ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.",60.537.263/0001-66,,,,,,,,319411.0,164818.0,206914.0,317034.0
ALPARGATAS S.A.,61.079.117/0001-05,1272806.0,1420569.0,1498245.0,1759426.0,1800284.0,1639602.0,1712836.0,1866932.0,1760792.0,1956647.0,1927703.0
ALPHAVILLE S.A.,16.811.931/0001-00,,,,,,,,-155274.0,-63016.0,-4513.0,35488.0
ALUPAR INVESTIMENTO S/A,08.364.948/0001-38,968467.0,1032132.0,1128302.0,1153621.0,1213610.0,1131110.0,1269116.0,2466768.0,3441190.0,3834582.0,3141055.0
AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,12.648.266/0001-24,,,,,,,,109515.0,158793.0,416560.0,840573.0
ANIMA HOLDING S.A.,09.288.252/0001-32,133187.0,205393.0,322462.0,364004.0,348851.0,399133.0,395316.0,509915.0,736622.0,1400861.0,2054390.0
AREZZO INDÚSTRIA E COMÉRCIO S.A.,16.590.234/0001-76,375805.0,425729.0,449299.0,475899.0,549291.0,623768.0,710672.0,775694.0,755213.0,1538680.0,2283634.0
"ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.",00.242.184/0001-04,,,,,,,,,,187851.0,447620.0
ATACADÃO S.A.,75.315.333/0001-09,,,,,9501000.0,10257000.0,11381000.0,12449000.0,13918000.0,14876000.0,19649000.0
AURA MINERALS INC.,07.857.093/0001-14,,,,,,,,389116.0,649475.0,991647.0,649604.0
AUREN ENERGIA S.A.,28.594.234/0001-23,,,,,,,,,,1394677.0,1143083.0
AZUL S.A.,09.305.994/0001-29,,,,,1218769.0,1806115.0,1597243.0,75492.0,285435.0,1851525.0,2786102.0
BAHEMA EDUCAÇÃO S.A.,45.987.245/0001-92,0.0,0.0,,,,16020.0,15112.0,18944.0,75929.0,103013.0,143727.0
BEMOBI MOBILE TECH S.A.,09.042.817/0001-05,,,,,,,,,101637.0,181841.0,317011.0
BIOMM S.A.,04.752.991/0001-10,0.0,0.0,0.0,0.0,0.0,36.0,245.0,521.0,13936.0,26934.0,15996.0
BLAU FARMACÊUTICA S.A.,58.430.828/0001-60,,,,,,280434.0,338258.0,430066.0,555965.0,665934.0,667878.0
BOA SAFRA SEMENTES S.A.,10.807.374/0001-77,,,,,,,,,,,233296.0
BRADESPAR S.A.,03.847.461/0001-92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,07.628.528/0001-59,19678.0,73767.0,13673.0,204076.0,4355.0,47876.0,155742.0,236186.0,221393.0,491524.0,775925.0
BRASKEM S.A.,42.150.391/0001-70,3303439.0,5148729.0,5974048.0,10380910.0,12723369.0,12859846.0,11592371.0,6644022.0,11212080.0,32056970.0,11358736.0
BRF S.A.,01.838.723/0001-27,6453820.0,7568101.0,8509413.0,10088909.0,7526419.0,6904006.0,4867668.0,8076938.0,9470878.0,10165696.0,8132652.0
BRISANET PARTICIPAÇÕES S.A.,19.796.586/0001-70,,,,,,,,,234633.0,324326.0,412410.0
BRQ SOLUCOES EM INFORMATICA S.A.,36.542.025/0001-64,,,72758.0,67876.0,65773.0,59422.0,95779.0,129995.0,168461.0,225056.0,279446.0
C&A MODAS S.A.,45.242.914/0001-05,,,,,,,2549143.0,2568111.0,1896627.0,2397308.0,3106109.0
CAMIL ALIMENTOS S.A.,64.904.295/0001-03,,,,,,1221138.0,1150471.0,1221757.0,1250837.0,1660985.0,1778153.0
CCR S.A.,02.846.056/0001-97,3242318.0,3210836.0,3287020.0,3228935.0,3429350.0,3939581.0,3864221.0,4490165.0,3426043.0,4642647.0,11196089.0
CENTRAIS ELET BRAS S.A. - ELETROBRAS,00.001.180/0001-26,34064477.0,23835644.0,13917495.0,15597279.0,44537919.0,22502386.0,19438684.0,20947708.0,21121262.0,25655192.0,18216623.0
CENTRAIS ELET DE SANTA CATARINA S.A.,83.878.892/0001-55,444005.0,819830.0,1021176.0,487234.0,524596.0,879556.0,829788.0,992906.0,1203722.0,1287041.0,1438981.0
CENTRO DE IMAGEM DIAGNOSTICOS S.A.,42.771.949/0001-35,,,,277484.0,360451.0,321296.0,289380.0,,,,
CIA BRASILEIRA DE DISTRIBUICAO,47.508.411/0001-56,13803729.0,15026183.0,16945000.0,16286000.0,9521000.0,10703000.0,11554000.0,12190000.0,13749000.0,12950000.0,4302000.0
CIA ENERGETICA DE MINAS GERAIS - CEMIG,17.155.730/0001-64,6076842.0,4778523.0,6737095.0,5509013.0,4343826.0,4224570.0,4589025.0,5791633.0,5382873.0,6722248.0,6810793.0
CIA FERRO LIGAS DA BAHIA - FERBASA,15.141.799/0001-03,154394.0,162058.0,183667.0,354581.0,173714.0,391794.0,482721.0,258482.0,443897.0,1033452.0,1452929.0
CIA FIACAO TECIDOS CEDRO CACHOEIRA,17.245.234/0001-00,95583.0,110172.0,79366.0,16564.0,43973.0,116582.0,74594.0,76134.0,103689.0,149520.0,202368.0
CIA PARANAENSE DE ENERGIA - COPEL,76.483.817/0001-20,1953246.0,2142216.0,2753440.0,2928815.0,2867638.0,3358683.0,3433092.0,4484098.0,5285427.0,4864650.0,4999314.0
CIA SANEAMENTO BASICO EST SAO PAULO,43.776.517/0001-80,4289037.0,,,,,,,,,,
CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,17.281.106/0001-03,1351131.0,1391479.0,1408152.0,1136258.0,1548477.0,1835406.0,1849610.0,2156327.0,2404105.0,2149219.0,2315516.0
CM HOSPITALAR S.A,12.420.164/0001-57,,,,,,,,,638471.0,1097307.0,1396664.0
COGNA EDUCAÇÃO S.A.,02.800.026/0001-40,642725.0,1093554.0,2131345.0,3024184.0,3087936.0,3451858.0,3791904.0,4217572.0,3322221.0,2874347.0,3227319.0
COMPANHIA BRASILEIRA DE ALUMÍNIO,61.409.892/0001-73,,,,,,,,,580249.0,1623708.0,1649262.0
CONSTRUTORA TENDA S.A.,71.476.527/0001-35,148198.0,65245.0,125890.0,245378.0,323005.0,468617.0,585830.0,648075.0,710358.0,451290.0,274690.0
COSAN S.A.,50.746.577/0001-15,2631872.0,5332207.0,2343504.0,2528580.0,2955241.0,2624893.0,2604713.0,3972439.0,3692709.0,6339101.0,8984231.0
CPFL ENERGIA S.A.,02.429.144/0001-93,4353182.0,3960135.0,4044401.0,3937825.0,4306020.0,4997632.0,5789369.0,6577583.0,6921088.0,9257482.0,11836493.0
CRUZEIRO DO SUL EDUCACIONAL S.A.,62.984.091/0001-02,,,,,,,,643515.0,863070.0,860667.0,948141.0
CSN MINERAÇÃO S.A.,08.902.291/0001-15,,,,,,,,7091475.0,8308923.0,11031604.0,6189297.0
CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.,06.981.381/0001-13,,,,,,,,80651.0,140563.0,223561.0,284086.0
CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA,02.998.611/0001-04,1568424.0,417234.0,561170.0,711804.0,7294267.0,2107915.0,2459408.0,2352978.0,2560440.0,4121666.0,3279624.0
CURY CONSTRUTORA E INCORPORADORA S.A.,08.797.760/0001-83,,,,,,,,355885.0,428390.0,644671.0,836892.0
CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.,10.760.260/0001-19,623361.0,641189.0,714535.0,881879.0,1063929.0,1185145.0,1565174.0,1569855.0,517377.0,825866.0,1221595.0
CYRELA BRAZIL REALTY S.A.EMPREEND E PART,73.178.600/0001-18,1834633.0,1759289.0,1868746.0,1503079.0,1062523.0,734513.0,834927.0,1215713.0,1250382.0,1665820.0,1733962.0
D1000 VAREJO FARMA PARTICIPAÇÕES S.A.,12.108.897/0001-50,,,,,,,,341940.0,324907.0,370898.0,475512.0
DESKTOP S.A.,08.170.849/0001-15,,,,,,,,,112743.0,198575.0,420250.0
DEXCO S.A.,97.837.181/0001-47,,,,,,1143769.0,1298513.0,1294144.0,1851820.0,2869848.0,2871787.0
DEXXOS PARTICIPAÇÕES S.A.,02.193.750/0001-52,102441.0,36946.0,51185.0,68532.0,92323.0,74506.0,126418.0,146173.0,215904.0,369429.0,384519.0
DIAGNOSTICOS DA AMERICA S.A.,61.486.650/0001-83,699219.0,772850.0,840508.0,768403.0,964574.0,1160728.0,1396771.0,1546408.0,1755708.0,3116823.0,3798446.0
DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS,92.665.611/0001-77,342722.0,382021.0,419406.0,451572.0,520285.0,536510.0,715994.0,808913.0,823695.0,988599.0,1242538.0
DIRECIONAL ENGENHARIA S.A.,16.614.075/0001-00,369983.0,403550.0,426963.0,330483.0,156299.0,37458.0,316823.0,491116.0,522569.0,647106.0,733725.0
DOTZ S.A.,18.174.270/0001-84,,,,,,,,119075.0,99571.0,110322.0,124298.0
DURATEX S.A.,97.837.181/0001-47,1183141.0,1443667.0,1217189.0,1099801.0,1009132.0,,,,,,
ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.,04.149.454/0001-80,1246757.0,1292453.0,1215845.0,1280518.0,1283561.0,1557547.0,1389251.0,1503882.0,1642971.0,1839890.0,1926671.0
ELETROMIDIA S.A.,09.347.516/0001-81,,,,,,,,131472.0,88851.0,146713.0,323308.0
EMBRAER S.A.,07.689.002/0001-89,2953146.0,3095827.0,2958737.0,3756413.0,4269592.0,3421370.0,2806462.0,1430601.0,2406948.0,3539104.0,4709978.0
EMPREENDIMENTOS PAGUE MENOS S.A.,06.626.253/0001-51,,,,,,,,,,,2950775.0
ENAUTA PARTICIPAÇÕES S.A.,11.669.021/0001-10,279505.0,276189.0,267844.0,243338.0,235722.0,274012.0,338652.0,354629.0,305532.0,612741.0,1072990.0
ENERGISA S.A.,00.864.214/0001-06,909359.0,865065.0,1916722.0,1647902.0,1826607.0,1887926.0,2504878.0,3251394.0,3657520.0,5697662.0,7190917.0
ENEVA S.A,04.423.567/0001-21,-106614.0,-68216.0,218790.0,399795.0,731940.0,1110135.0,1254015.0,1237775.0,1497930.0,1942735.0,1877324.0
ENGIE BRASIL ENERGIA S.A.,02.474.103/0001-19,2781565.0,2656798.0,2497708.0,2708942.0,2740914.0,3006086.0,3918806.0,4151515.0,5463302.0,5911212.0,5589193.0
ENJOEI S.A.,16.922.038/0001-51,,,,,,,,16845.0,28187.0,27772.0,48677.0
EQUATORIAL ENERGIA S.A.,03.220.438/0001-73,864319.0,1042142.0,1700074.0,1803932.0,2148781.0,2625035.0,2915719.0,5729151.0,5986755.0,6895476.0,8566771.0
ETERNIT S.A. - EM RECUPERAÇÃO JUDICIAL,61.092.037/0001-81,396714.0,381424.0,384275.0,376757.0,263202.0,163810.0,104119.0,68570.0,227344.0,491050.0,371941.0
EUCATEX S.A. INDUSTRIA E COMERCIO,56.643.018/0001-66,313222.0,376121.0,339636.0,332596.0,319104.0,329601.0,360179.0,428049.0,565332.0,867017.0,809909.0
EVEN CONSTRUTORA E INCORPORADORA S.A.,43.470.988/0001-65,615869.0,695339.0,614240.0,520253.0,336885.0,220158.0,202757.0,475776.0,482438.0,632043.0,522485.0
EZ TEC EMPREEND. E PARTICIPACOES S.A.,08.312.229/0001-73,414472.0,596189.0,500147.0,416959.0,270103.0,434644.0,141856.0,328229.0,403115.0,441803.0,384229.0
FERTILIZANTES HERINGER S.A. - EM RECUPERAÇÃO JUDICIAL,22.266.175/0001-88,519634.0,,,,,,,,,,
FLEURY S.A.,60.840.055/0001-31,403253.0,371976.0,399979.0,502886.0,601051.0,736076.0,808501.0,888392.0,809729.0,1126893.0,1210110.0
FRAS-LE S.A.,88.610.126/0001-29,168348.0,195228.0,204636.0,255585.0,232043.0,217167.0,303620.0,349665.0,479909.0,748297.0,903477.0
